,loss,mae,val_loss,val_mae,learning_rate
0,0.011929602362215519,0.06763298809528351,0.002509601181373,0.03292735293507576,0.0010000000474974513
1,0.005571710877120495,0.053924310952425,0.000387979147490114,0.008001585491001606,0.0010000000474974513
2,0.005514814518392086,0.05361397936940193,0.0012354189530014992,0.02890256978571415,0.0010000000474974513
3,0.0054849316366016865,0.053451403975486755,0.0038331588730216026,0.04906646907329559,0.0010000000474974513
4,0.0054591381922364235,0.053302984684705734,0.0029298020526766777,0.0395323783159256,0.0010000000474974513
5,0.0054308646358549595,0.05314584821462631,0.0005095750675536692,0.014034249819815159,0.0010000000474974513
6,0.005431525409221649,0.05311881750822067,0.000877750338986516,0.01857891120016575,0.0010000000474974513
