51.52,-0.11,fod_short_range_hourly,68,D,50,Thursday,1688045886,1688047200,2023-06-29T15:00:00+0100,70,Excellent,10.0,NaN,70,28,2800,30.0,1,M Cloudy,Mostly Cloudy,Mostly Cloudy,1,rain,0.0,49,1,0.0,Mostly,Cloudy,,70,Moderate,4,4.3,0,10.0,70,331,NNW,7,wx1200,"51.52,-0.11",2023-06-29,16,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_short_range_hourly,68,D,49,Thursday,1688045886,1688050800,2023-06-29T16:00:00+0100,72,Excellent,10.0,NaN,72,28,2800,30.0,2,M Cloudy,Mostly Cloudy,Mostly Cloudy,1,rain,0.0,46,1,0.0,Mostly,Cloudy,,72,Moderate,3,3.2,0,10.0,72,324,NW,8,wx1200,"51.52,-0.11",2023-06-29,17,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_short_range_hourly,63,D,48,Thursday,1688045886,1688054400,2023-06-29T17:00:00+0100,72,Excellent,10.0,NaN,72,28,2800,29.99,3,M Cloudy,Mostly Cloudy,Mostly Cloudy,1,rain,0.0,43,1,0.0,Mostly,Cloudy,,72,Low,2,2.06,0,10.0,72,321,NW,7,wx1200,"51.52,-0.11",2023-06-29,18,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_short_range_hourly,59,D,47,Thursday,1688045886,1688058000,2023-06-29T18:00:00+0100,72,Excellent,10.0,NaN,72,30,3000,29.99,4,P Cloudy,Partly Cloudy,Partly Cloudy,4,rain,0.0,41,1,0.0,Partly,Cloudy,,72,Low,1,1.27,0,10.0,72,321,NW,8,wx1100,"51.52,-0.11",2023-06-29,19,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_short_range_hourly,50,D,48,Thursday,1688045886,1688061600,2023-06-29T19:00:00+0100,71,Excellent,10.0,NaN,71,30,3000,29.99,5,P Cloudy,Partly Cloudy,Partly Cloudy,4,rain,0.0,44,1,0.0,Partly,Cloudy,,71,Low,1,0.56,0,10.0,71,319,NW,9,wx1100,"51.52,-0.11",2023-06-29,20,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_short_range_hourly,46,D,48,Thursday,1688045886,1688065200,2023-06-29T20:00:00+0100,69,Excellent,10.0,NaN,69,30,3000,30.0,6,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,47,1,0.0,Partly,Cloudy,,69,Low,0,0.14,0,10.0,69,315,NW,8,wx1100,"51.52,-0.11",2023-06-29,21,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_short_range_hourly,47,D,50,Thursday,1688045886,1688068800,2023-06-29T21:00:00+0100,68,Excellent,10.0,NaN,68,30,3000,30.01,7,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,52,1,0.0,Partly,Cloudy,,68,Low,0,0.08,0,10.0,68,320,NW,7,wx1100,"51.52,-0.11",2023-06-29,22,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,45,N,50,Thursday,1688045758,1688072400,2023-06-29T22:00:00+0100,66,,NaN,NaN,66,29,2900,30.02,8,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,57,1,0.0,Partly,Cloudy,,66,Low,0,0.0,0,10.0,66,323,NW,6,wx1600,"51.52,-0.11",2023-06-29,23,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,39,N,50,Thursday,1688045758,1688076000,2023-06-29T23:00:00+0100,64,,NaN,NaN,64,29,2900,30.02,9,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,61,1,0.0,Partly,Cloudy,,64,Low,0,0.0,0,10.0,64,315,NW,5,wx1600,"51.52,-0.11",2023-06-29,24,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,29,N,50,Friday,1688045758,1688079600,2023-06-30T00:00:00+0100,62,,NaN,NaN,62,33,3300,30.02,10,M Clear,Mostly Clear,Mostly Clear,3,rain,0.0,65,1,0.0,Mostly,Clear,,62,Low,0,0.0,0,10.0,62,307,NW,4,wx1500,"51.52,-0.11",2023-06-30,1,+0100,F,2023-06-29 14:30:34,,
